"TOA5","CR300-23667","CR300","23666","CR300-CELL205.Std.10.02","CPU:Testbed_code_site_3.CR300","28349","Table_TE525MM"
"TIMESTAMP","RECORD","station","latitude","longitude","altitude","TE525MM_Rain_Tot"
"TS","RN","name","decdegrees","decdegrees","m","mm"
"","","Smp","Smp","Smp","Smp","Tot"
"2022-10-21 05:00:00",356,"Site 1",39.10236,-96.60097,335,0
"2022-10-21 06:00:00",357,"Site 1",39.10236,-96.60097,335,0
"2022-10-21 07:00:00",358,"Site 1",39.10236,-96.60097,335,0
"2022-10-21 08:00:00",359,"Site 1",39.10236,-96.60097,335,0
"2022-10-21 09:00:00",360,"Site 1",39.10236,-96.60097,335,0
"2022-10-21 10:00:00",361,"Site 1",39.10236,-96.60097,335,0
"2022-10-21 11:00:00",362,"Site 1",39.10236,-96.60097,335,0
"2022-10-21 12:00:00",363,"Site 1",39.10236,-96.60097,335,0
"2022-10-21 13:00:00",364,"Site 1",39.10236,-96.60097,335,0
"2022-10-21 14:00:00",365,"Site 1",39.10236,-96.60097,335,0
"2022-10-21 15:00:00",366,"Site 1",39.10236,-96.60097,335,0
"2022-10-21 16:00:00",367,"Site 1",39.10236,-96.60097,335,0
"2022-10-21 17:00:00",368,"Site 1",39.10236,-96.60097,335,0
"2022-10-21 18:00:00",369,"Site 1",39.10236,-96.60097,335,0
"2022-10-21 19:00:00",370,"Site 1",39.10236,-96.60097,335,0
"2022-10-21 20:00:00",371,"Site 1",39.10236,-96.60097,335,0
"2022-10-21 21:00:00",372,"Site 1",39.10236,-96.60097,335,0
"2022-10-21 22:00:00",373,"Site 1",39.10236,-96.60097,335,0
"2022-10-21 23:00:00",374,"Site 1",39.10236,-96.60097,335,0
"2022-10-22 00:00:00",375,"Site 1",39.10236,-96.60097,335,0
"2022-10-22 01:00:00",376,"Site 1",39.10236,-96.60097,335,0
"2022-10-22 02:00:00",377,"Site 1",39.10236,-96.60097,335,0
"2022-10-22 03:00:00",378,"Site 1",39.10236,-96.60097,335,0
"2022-10-22 04:00:00",379,"Site 1",39.10236,-96.60097,335,0
"2022-10-22 05:00:00",380,"Site 1",39.10236,-96.60097,335,0
"2022-10-22 06:00:00",381,"Site 1",39.10236,-96.60097,335,0
"2022-10-22 07:00:00",382,"Site 1",39.10236,-96.60097,335,0
"2022-10-22 08:00:00",383,"Site 1",39.10236,-96.60097,335,0
"2022-10-22 09:00:00",384,"Site 1",39.10236,-96.60097,335,0
"2022-10-22 10:00:00",385,"Site 1",39.10236,-96.60097,335,0
"2022-10-22 11:00:00",386,"Site 1",39.10236,-96.60097,335,0
"2022-10-22 12:00:00",387,"Site 1",39.10236,-96.60097,335,0
"2022-10-22 13:00:00",388,"Site 1",39.10236,-96.60097,335,0
"2022-10-22 14:00:00",389,"Site 1",39.10236,-96.60097,335,0
"2022-10-22 15:00:00",390,"Site 1",39.10236,-96.60097,335,0
"2022-10-22 16:00:00",391,"Site 1",39.10236,-96.60097,335,0
"2022-10-22 17:00:00",392,"Site 1",39.10236,-96.60097,335,0
"2022-10-22 18:00:00",393,"Site 1",39.10236,-96.60097,335,0
"2022-10-22 19:00:00",394,"Site 1",39.10236,-96.60097,335,0
"2022-10-22 20:00:00",395,"Site 1",39.10236,-96.60097,335,0
"2022-10-22 21:00:00",396,"Site 1",39.10236,-96.60097,335,0
"2022-10-22 22:00:00",397,"Site 1",39.10236,-96.60097,335,0
"2022-10-22 23:00:00",398,"Site 1",39.10236,-96.60097,335,0
"2022-10-23 00:00:00",399,"Site 1",39.10236,-96.60097,335,0
"2022-10-23 01:00:00",400,"Site 1",39.10236,-96.60097,335,0
"2022-10-23 02:00:00",401,"Site 1",39.10236,-96.60097,335,0
"2022-10-23 03:00:00",402,"Site 1",39.10236,-96.60097,335,0
"2022-10-23 04:00:00",403,"Site 1",39.10236,-96.60097,335,0
"2022-10-23 05:00:00",404,"Site 1",39.10236,-96.60097,335,0
"2022-10-23 06:00:00",405,"Site 1",39.10236,-96.60097,335,0
"2022-10-23 07:00:00",406,"Site 1",39.10236,-96.60097,335,0
"2022-10-23 08:00:00",407,"Site 1",39.10236,-96.60097,335,0
"2022-10-23 09:00:00",408,"Site 1",39.10236,-96.60097,335,0
"2022-10-23 10:00:00",409,"Site 1",39.10236,-96.60097,335,0
"2022-10-23 11:00:00",410,"Site 1",39.10236,-96.60097,335,0
"2022-10-23 12:00:00",411,"Site 1",39.10236,-96.60097,335,0
"2022-10-23 13:00:00",412,"Site 1",39.10236,-96.60097,335,0
"2022-10-23 14:00:00",413,"Site 1",39.10236,-96.60097,335,0.1
"2022-10-23 15:00:00",414,"Site 1",39.10236,-96.60097,335,0
"2022-10-23 16:00:00",415,"Site 1",39.10236,-96.60097,335,0
"2022-10-23 17:00:00",416,"Site 1",39.10236,-96.60097,335,0
"2022-10-23 18:00:00",417,"Site 1",39.10236,-96.60097,335,0
"2022-10-23 19:00:00",418,"Site 1",39.10236,-96.60097,335,0
"2022-10-23 20:00:00",419,"Site 1",39.10236,-96.60097,335,0
"2022-10-23 21:00:00",420,"Site 1",39.10236,-96.60097,335,0
"2022-10-23 22:00:00",421,"Site 1",39.10236,-96.60097,335,0
"2022-10-23 23:00:00",422,"Site 1",39.10236,-96.60097,335,0
"2022-10-24 00:00:00",423,"Site 1",39.10236,-96.60097,335,0
"2022-10-24 01:00:00",424,"Site 1",39.10236,-96.60097,335,0
"2022-10-24 02:00:00",425,"Site 1",39.10236,-96.60097,335,0
"2022-10-24 03:00:00",426,"Site 1",39.10236,-96.60097,335,0
"2022-10-24 04:00:00",427,"Site 1",39.10236,-96.60097,335,0
"2022-10-24 05:00:00",428,"Site 1",39.10236,-96.60097,335,0
"2022-10-24 06:00:00",429,"Site 1",39.10236,-96.60097,335,0
"2022-10-24 07:00:00",430,"Site 1",39.10236,-96.60097,335,0.3
"2022-10-24 08:00:00",431,"Site 1",39.10236,-96.60097,335,0.2
"2022-10-24 09:00:00",432,"Site 1",39.10236,-96.60097,335,1.9
"2022-10-24 10:00:00",433,"Site 1",39.10236,-96.60097,335,1.5
"2022-10-24 11:00:00",434,"Site 1",39.10236,-96.60097,335,2.4
"2022-10-24 12:00:00",435,"Site 1",39.10236,-96.60097,335,1.9
"2022-10-24 13:00:00",436,"Site 1",39.10236,-96.60097,335,1.5
"2022-10-24 14:00:00",437,"Site 1",39.10236,-96.60097,335,0.2
"2022-10-24 15:00:00",438,"Site 1",39.10236,-96.60097,335,0
"2022-10-24 16:00:00",439,"Site 1",39.10236,-96.60097,335,0
"2022-10-24 17:00:00",440,"Site 1",39.10236,-96.60097,335,0
"2022-10-24 18:00:00",441,"Site 1",39.10236,-96.60097,335,0
"2022-10-24 19:00:00",442,"Site 1",39.10236,-96.60097,335,0
"2022-10-24 20:00:00",443,"Site 1",39.10236,-96.60097,335,0
"2022-10-24 21:00:00",444,"Site 1",39.10236,-96.60097,335,0
"2022-10-24 22:00:00",445,"Site 1",39.10236,-96.60097,335,0
"2022-10-24 23:00:00",446,"Site 1",39.10236,-96.60097,335,0
"2022-10-25 00:00:00",447,"Site 1",39.10236,-96.60097,335,0
"2022-10-25 01:00:00",448,"Site 1",39.10236,-96.60097,335,0
"2022-10-25 02:00:00",449,"Site 1",39.10236,-96.60097,335,0
"2022-10-25 03:00:00",450,"Site 1",39.10236,-96.60097,335,0
"2022-10-25 04:00:00",451,"Site 1",39.10236,-96.60097,335,0
"2022-10-25 05:00:00",452,"Site 1",39.10236,-96.60097,335,0
"2022-10-25 06:00:00",453,"Site 1",39.10236,-96.60097,335,0
"2022-10-25 07:00:00",454,"Site 1",39.10236,-96.60097,335,0
"2022-10-25 08:00:00",455,"Site 1",39.10236,-96.60097,335,0
"2022-10-25 09:00:00",456,"Site 1",39.10236,-96.60097,335,0
"2022-10-25 10:00:00",457,"Site 1",39.10236,-96.60097,335,0
"2022-10-25 11:00:00",458,"Site 1",39.10236,-96.60097,335,0
"2022-10-25 12:00:00",459,"Site 1",39.10236,-96.60097,335,0
"2022-10-25 13:00:00",460,"Site 1",39.10236,-96.60097,335,0
"2022-10-25 14:00:00",461,"Site 1",39.10236,-96.60097,335,0
"2022-10-25 15:00:00",462,"Site 1",39.10236,-96.60097,335,0
"2022-10-25 16:00:00",463,"Site 1",39.10236,-96.60097,335,0
"2022-10-25 17:00:00",464,"Site 1",39.10236,-96.60097,335,0
"2022-10-25 18:00:00",465,"Site 1",39.10236,-96.60097,335,0
"2022-10-25 19:00:00",466,"Site 1",39.10236,-96.60097,335,0
"2022-10-25 20:00:00",467,"Site 1",39.10236,-96.60097,335,0
"2022-10-25 21:00:00",468,"Site 1",39.10236,-96.60097,335,0
"2022-10-25 22:00:00",469,"Site 1",39.10236,-96.60097,335,0
"2022-10-25 23:00:00",470,"Site 1",39.10236,-96.60097,335,0
"2022-10-26 00:00:00",471,"Site 1",39.10236,-96.60097,335,0
"2022-10-26 01:00:00",472,"Site 1",39.10236,-96.60097,335,0
"2022-10-26 02:00:00",473,"Site 1",39.10236,-96.60097,335,0
"2022-10-26 03:00:00",474,"Site 1",39.10236,-96.60097,335,0
"2022-10-26 04:00:00",475,"Site 1",39.10236,-96.60097,335,0
"2022-10-26 05:00:00",476,"Site 1",39.10236,-96.60097,335,0
"2022-10-26 06:00:00",477,"Site 1",39.10236,-96.60097,335,0
"2022-10-26 07:00:00",478,"Site 1",39.10236,-96.60097,335,0
"2022-10-26 08:00:00",479,"Site 1",39.10236,-96.60097,335,0
"2022-10-26 09:00:00",480,"Site 1",39.10236,-96.60097,335,0
"2022-10-26 10:00:00",481,"Site 1",39.10236,-96.60097,335,0
"2022-10-26 11:00:00",482,"Site 1",39.10236,-96.60097,335,0
"2022-10-26 12:00:00",483,"Site 1",39.10236,-96.60097,335,0
"2022-10-26 13:00:00",484,"Site 1",39.10236,-96.60097,335,0
"2022-10-26 14:00:00",485,"Site 1",39.10236,-96.60097,335,0
"2022-10-26 15:00:00",486,"Site 1",39.10236,-96.60097,335,0
"2022-10-26 16:00:00",487,"Site 1",39.10236,-96.60097,335,0
"2022-10-26 17:00:00",488,"Site 1",39.10236,-96.60097,335,0
"2022-10-26 18:00:00",489,"Site 1",39.10236,-96.60097,335,0
"2022-10-26 19:00:00",490,"Site 1",39.10236,-96.60097,335,0
"2022-10-26 20:00:00",491,"Site 1",39.10236,-96.60097,335,0
"2022-10-26 21:00:00",492,"Site 1",39.10236,-96.60097,335,0
"2022-10-26 22:00:00",493,"Site 1",39.10236,-96.60097,335,0
"2022-10-26 23:00:00",494,"Site 1",39.10236,-96.60097,335,0
"2022-10-27 00:00:00",495,"Site 1",39.10236,-96.60097,335,0
"2022-10-27 01:00:00",496,"Site 1",39.10236,-96.60097,335,0
"2022-10-27 02:00:00",497,"Site 1",39.10236,-96.60097,335,0
"2022-10-27 03:00:00",498,"Site 1",39.10236,-96.60097,335,0
"2022-10-27 04:00:00",499,"Site 1",39.10236,-96.60097,335,0
"2022-10-27 05:00:00",500,"Site 1",39.10236,-96.60097,335,0
"2022-10-27 06:00:00",501,"Site 1",39.10236,-96.60097,335,0
"2022-10-27 07:00:00",502,"Site 1",39.10236,-96.60097,335,0
"2022-10-27 08:00:00",503,"Site 1",39.10236,-96.60097,335,0
"2022-10-27 09:00:00",504,"Site 1",39.10236,-96.60097,335,0
"2022-10-27 10:00:00",505,"Site 1",39.10236,-96.60097,335,0
"2022-10-27 11:00:00",506,"Site 1",39.10236,-96.60097,335,0
"2022-10-27 12:00:00",507,"Site 1",39.10236,-96.60097,335,0
"2022-10-27 13:00:00",508,"Site 1",39.10236,-96.60097,335,0
"2022-10-27 14:00:00",509,"Site 1",39.10236,-96.60097,335,0
"2022-10-27 15:00:00",510,"Site 1",39.10236,-96.60097,335,0
"2022-10-27 16:00:00",511,"Site 1",39.10236,-96.60097,335,0
"2022-10-27 17:00:00",512,"Site 1",39.10236,-96.60097,335,0
"2022-10-27 18:00:00",513,"Site 1",39.10236,-96.60097,335,0
"2022-10-27 19:00:00",514,"Site 1",39.10236,-96.60097,335,0
"2022-10-27 20:00:00",515,"Site 1",39.10236,-96.60097,335,0.2
"2022-10-27 21:00:00",516,"Site 1",39.10236,-96.60097,335,0.2
"2022-10-27 22:00:00",517,"Site 1",39.10236,-96.60097,335,1.1
"2022-10-27 23:00:00",518,"Site 1",39.10236,-96.60097,335,1.4
"2022-10-28 00:00:00",519,"Site 1",39.10236,-96.60097,335,0.2
"2022-10-28 01:00:00",520,"Site 1",39.10236,-96.60097,335,0
"2022-10-28 02:00:00",521,"Site 1",39.10236,-96.60097,335,0
"2022-10-28 03:00:00",522,"Site 1",39.10236,-96.60097,335,0
"2022-10-28 04:00:00",523,"Site 1",39.10236,-96.60097,335,0
"2022-10-28 05:00:00",524,"Site 1",39.10236,-96.60097,335,0
"2022-10-28 06:00:00",525,"Site 1",39.10236,-96.60097,335,0
"2022-10-28 07:00:00",526,"Site 1",39.10236,-96.60097,335,0
"2022-10-28 08:00:00",527,"Site 1",39.10236,-96.60097,335,0
"2022-10-28 09:00:00",528,"Site 1",39.10236,-96.60097,335,0
"2022-10-28 10:00:00",529,"Site 1",39.10236,-96.60097,335,0
"2022-10-28 11:00:00",530,"Site 1",39.10236,-96.60097,335,0
"2022-10-28 12:00:00",531,"Site 1",39.10236,-96.60097,335,0
"2022-10-28 13:00:00",532,"Site 1",39.10236,-96.60097,335,0
"2022-10-28 14:00:00",533,"Site 1",39.10236,-96.60097,335,0
"2022-10-28 15:00:00",534,"Site 1",39.10236,-96.60097,335,0
"2022-10-28 16:00:00",535,"Site 1",39.10236,-96.60097,335,0
"2022-10-28 17:00:00",536,"Site 1",39.10236,-96.60097,335,0
"2022-10-28 18:00:00",537,"Site 1",39.10236,-96.60097,335,0
"2022-10-28 19:00:00",538,"Site 1",39.10236,-96.60097,335,0
"2022-10-28 20:00:00",539,"Site 1",39.10236,-96.60097,335,0
"2022-10-28 21:00:00",540,"Site 1",39.10236,-96.60097,335,0
"2022-10-28 22:00:00",541,"Site 1",39.10236,-96.60097,335,0
"2022-10-28 23:00:00",542,"Site 1",39.10236,-96.60097,335,0
"2022-10-29 00:00:00",543,"Site 1",39.10236,-96.60097,335,0
"2022-10-29 01:00:00",544,"Site 1",39.10236,-96.60097,335,0
"2022-10-29 02:00:00",545,"Site 1",39.10236,-96.60097,335,0
"2022-10-29 03:00:00",546,"Site 1",39.10236,-96.60097,335,0
"2022-10-29 04:00:00",547,"Site 1",39.10236,-96.60097,335,0
"2022-10-29 05:00:00",548,"Site 1",39.10236,-96.60097,335,0
"2022-10-29 06:00:00",549,"Site 1",39.10236,-96.60097,335,0
"2022-10-29 07:00:00",550,"Site 1",39.10236,-96.60097,335,0
"2022-10-29 08:00:00",551,"Site 1",39.10236,-96.60097,335,0
"2022-10-29 09:00:00",552,"Site 1",39.10236,-96.60097,335,0
"2022-10-29 10:00:00",553,"Site 1",39.10236,-96.60097,335,0
"2022-10-29 11:00:00",554,"Site 1",39.10236,-96.60097,335,0
"2022-10-29 12:00:00",555,"Site 1",39.10236,-96.60097,335,0
"2022-10-29 13:00:00",556,"Site 1",39.10236,-96.60097,335,0
"2022-10-29 14:00:00",557,"Site 1",39.10236,-96.60097,335,0
"2022-10-29 15:00:00",558,"Site 1",39.10236,-96.60097,335,0
"2022-10-29 16:00:00",559,"Site 1",39.10236,-96.60097,335,0
"2022-10-29 17:00:00",560,"Site 1",39.10236,-96.60097,335,0
"2022-10-29 18:00:00",561,"Site 1",39.10236,-96.60097,335,0
"2022-10-29 19:00:00",562,"Site 1",39.10236,-96.60097,335,0
"2022-10-29 20:00:00",563,"Site 1",39.10236,-96.60097,335,0
"2022-10-29 21:00:00",564,"Site 1",39.10236,-96.60097,335,0
"2022-10-29 22:00:00",565,"Site 1",39.10236,-96.60097,335,0
"2022-10-29 23:00:00",566,"Site 1",39.10236,-96.60097,335,0
"2022-10-30 00:00:00",567,"Site 1",39.10236,-96.60097,335,0
"2022-10-30 01:00:00",568,"Site 1",39.10236,-96.60097,335,0
"2022-10-30 02:00:00",569,"Site 1",39.10236,-96.60097,335,0
"2022-10-30 03:00:00",570,"Site 1",39.10236,-96.60097,335,0
"2022-10-30 04:00:00",571,"Site 1",39.10236,-96.60097,335,0
"2022-10-30 05:00:00",572,"Site 1",39.10236,-96.60097,335,0
"2022-10-30 06:00:00",573,"Site 1",39.10236,-96.60097,335,0
"2022-10-30 07:00:00",574,"Site 1",39.10236,-96.60097,335,0
"2022-10-30 08:00:00",575,"Site 1",39.10236,-96.60097,335,0
"2022-10-30 09:00:00",576,"Site 1",39.10236,-96.60097,335,0
"2022-10-30 10:00:00",577,"Site 1",39.10236,-96.60097,335,0
"2022-10-30 11:00:00",578,"Site 1",39.10236,-96.60097,335,0
"2022-10-30 12:00:00",579,"Site 1",39.10236,-96.60097,335,0
"2022-10-30 13:00:00",580,"Site 1",39.10236,-96.60097,335,0
"2022-10-30 14:00:00",581,"Site 1",39.10236,-96.60097,335,0
"2022-10-30 15:00:00",582,"Site 1",39.10236,-96.60097,335,0
"2022-10-30 16:00:00",583,"Site 1",39.10236,-96.60097,335,0
"2022-10-30 17:00:00",584,"Site 1",39.10236,-96.60097,335,0
"2022-10-30 18:00:00",585,"Site 1",39.10236,-96.60097,335,0
"2022-10-30 19:00:00",586,"Site 1",39.10236,-96.60097,335,0
"2022-10-30 20:00:00",587,"Site 1",39.10236,-96.60097,335,0
"2022-10-30 21:00:00",588,"Site 1",39.10236,-96.60097,335,0
"2022-10-30 22:00:00",589,"Site 1",39.10236,-96.60097,335,0
"2022-10-30 23:00:00",590,"Site 1",39.10236,-96.60097,335,0
"2022-10-31 00:00:00",591,"Site 1",39.10236,-96.60097,335,0
"2022-10-31 01:00:00",592,"Site 1",39.10236,-96.60097,335,0
"2022-10-31 02:00:00",593,"Site 1",39.10236,-96.60097,335,0
"2022-10-31 03:00:00",594,"Site 1",39.10236,-96.60097,335,0
"2022-10-31 04:00:00",595,"Site 1",39.10236,-96.60097,335,0
"2022-10-31 05:00:00",596,"Site 1",39.10236,-96.60097,335,0
"2022-10-31 06:00:00",597,"Site 1",39.10236,-96.60097,335,0
"2022-10-31 07:00:00",598,"Site 1",39.10236,-96.60097,335,0
"2022-10-31 08:00:00",599,"Site 1",39.10236,-96.60097,335,0
"2022-10-31 09:00:00",600,"Site 1",39.10236,-96.60097,335,0
"2022-10-31 10:00:00",601,"Site 1",39.10236,-96.60097,335,0
"2022-10-31 11:00:00",602,"Site 1",39.10236,-96.60097,335,0
"2022-10-31 12:00:00",603,"Site 1",39.10236,-96.60097,335,0
"2022-10-31 13:00:00",604,"Site 1",39.10236,-96.60097,335,0
"2022-10-31 14:00:00",605,"Site 1",39.10236,-96.60097,335,0
"2022-10-31 15:00:00",606,"Site 1",39.10236,-96.60097,335,0
"2022-10-31 16:00:00",607,"Site 1",39.10236,-96.60097,335,0
"2022-10-31 17:00:00",608,"Site 1",39.10236,-96.60097,335,0
"2022-10-31 18:00:00",609,"Site 1",39.10236,-96.60097,335,0
"2022-10-31 19:00:00",610,"Site 1",39.10236,-96.60097,335,0
"2022-10-31 20:00:00",611,"Site 1",39.10236,-96.60097,335,0
"2022-10-31 21:00:00",612,"Site 1",39.10236,-96.60097,335,0
"2022-10-31 22:00:00",613,"Site 1",39.10236,-96.60097,335,0
"2022-10-31 23:00:00",614,"Site 1",39.10236,-96.60097,335,0
"2022-11-01 00:00:00",615,"Site 1",39.10236,-96.60097,335,0
"2022-11-01 01:00:00",616,"Site 1",39.10236,-96.60097,335,0
"2022-11-01 02:00:00",617,"Site 1",39.10236,-96.60097,335,0
"2022-11-01 03:00:00",618,"Site 1",39.10236,-96.60097,335,0
"2022-11-01 04:00:00",619,"Site 1",39.10236,-96.60097,335,0
"2022-11-01 05:00:00",620,"Site 1",39.10236,-96.60097,335,0
"2022-11-01 06:00:00",621,"Site 1",39.10236,-96.60097,335,0
"2022-11-01 07:00:00",622,"Site 1",39.10236,-96.60097,335,0
"2022-11-01 08:00:00",623,"Site 1",39.10236,-96.60097,335,0
"2022-11-01 09:00:00",624,"Site 1",39.10236,-96.60097,335,0
"2022-11-01 10:00:00",625,"Site 1",39.10236,-96.60097,335,0
"2022-11-01 11:00:00",626,"Site 1",39.10236,-96.60097,335,0
"2022-11-01 12:00:00",627,"Site 1",39.10236,-96.60097,335,0
"2022-11-01 13:00:00",628,"Site 1",39.10236,-96.60097,335,0
"2022-11-01 14:00:00",629,"Site 1",39.10236,-96.60097,335,0
"2022-11-01 15:00:00",630,"Site 1",39.10236,-96.60097,335,0
"2022-11-01 16:00:00",631,"Site 1",39.10236,-96.60097,335,0
"2022-11-01 17:00:00",632,"Site 1",39.10236,-96.60097,335,0
"2022-11-01 18:00:00",633,"Site 1",39.10236,-96.60097,335,0
"2022-11-01 19:00:00",634,"Site 1",39.10236,-96.60097,335,0
"2022-11-01 20:00:00",635,"Site 1",39.10236,-96.60097,335,0
"2022-11-01 21:00:00",636,"Site 1",39.10236,-96.60097,335,0
"2022-11-01 22:00:00",637,"Site 1",39.10236,-96.60097,335,0
"2022-11-01 23:00:00",638,"Site 1",39.10236,-96.60097,335,0
"2022-11-02 00:00:00",639,"Site 1",39.10236,-96.60097,335,0
"2022-11-02 01:00:00",640,"Site 1",39.10236,-96.60097,335,0
"2022-11-02 02:00:00",641,"Site 1",39.10236,-96.60097,335,0
"2022-11-02 03:00:00",642,"Site 1",39.10236,-96.60097,335,0
"2022-11-02 04:00:00",643,"Site 1",39.10236,-96.60097,335,0
"2022-11-02 05:00:00",644,"Site 1",39.10236,-96.60097,335,0
"2022-11-02 06:00:00",645,"Site 1",39.10236,-96.60097,335,0
"2022-11-02 07:00:00",646,"Site 1",39.10236,-96.60097,335,0
"2022-11-02 08:00:00",647,"Site 1",39.10236,-96.60097,335,0
"2022-11-02 09:00:00",648,"Site 1",39.10236,-96.60097,335,0
"2022-11-02 10:00:00",649,"Site 1",39.10236,-96.60097,335,0
"2022-11-02 11:00:00",650,"Site 1",39.10236,-96.60097,335,0
"2022-11-02 12:00:00",651,"Site 1",39.10236,-96.60097,335,0
"2022-11-02 13:00:00",652,"Site 1",39.10236,-96.60097,335,0
"2022-11-02 14:00:00",653,"Site 1",39.10236,-96.60097,335,0
"2022-11-02 15:00:00",654,"Site 1",39.10236,-96.60097,335,0
"2022-11-02 16:00:00",655,"Site 1",39.10236,-96.60097,335,0
"2022-11-02 17:00:00",656,"Site 1",39.10236,-96.60097,335,0
"2022-11-02 18:00:00",657,"Site 1",39.10236,-96.60097,335,0
"2022-11-02 19:00:00",658,"Site 1",39.10236,-96.60097,335,0
"2022-11-02 20:00:00",659,"Site 1",39.10236,-96.60097,335,0
"2022-11-02 21:00:00",660,"Site 1",39.10236,-96.60097,335,0
"2022-11-02 22:00:00",661,"Site 1",39.10236,-96.60097,335,0
"2022-11-02 23:00:00",662,"Site 1",39.10236,-96.60097,335,0
"2022-11-03 00:00:00",663,"Site 1",39.10236,-96.60097,335,0
"2022-11-03 01:00:00",664,"Site 1",39.10236,-96.60097,335,0
"2022-11-03 02:00:00",665,"Site 1",39.10236,-96.60097,335,0
"2022-11-03 03:00:00",666,"Site 1",39.10236,-96.60097,335,0
"2022-11-03 04:00:00",667,"Site 1",39.10236,-96.60097,335,0
"2022-11-03 05:00:00",668,"Site 1",39.10236,-96.60097,335,0
"2022-11-03 06:00:00",669,"Site 1",39.10236,-96.60097,335,0
"2022-11-03 07:00:00",670,"Site 1",39.10236,-96.60097,335,0
"2022-11-03 08:00:00",671,"Site 1",39.10236,-96.60097,335,0
"2022-11-03 09:00:00",672,"Site 1",39.10236,-96.60097,335,0
"2022-11-03 10:00:00",673,"Site 1",39.10236,-96.60097,335,0
"2022-11-03 11:00:00",674,"Site 1",39.10236,-96.60097,335,0
"2022-11-03 12:00:00",675,"Site 1",39.10236,-96.60097,335,0
